year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,firm_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_efficiency_raw,proc_cost_raw
2019,476.0592836,3,31,1,0,0,0,0,0,2.0,0,2,,,476.0592836,3,31,1,2,,,,2,3,2,2
2019,8.785752908,1,13,3,0,0,0,0,0,2.0,0,4,,,8.785752908,1,13,3,2,,,,2,2,4,3
2019,145.5197041,4,43,3,0,0,0,0,0,2.0,0,3,,,145.5197041,4,43,3,2,,,,2,2,3,3
2019,132.4093137,12,122,2,0,0,0,0,0,2.0,0,3,,,132.4093137,12,122,2,2,,,,2,3,3,3
2019,1385.128449,13,131,1,0,0,0,0,0,,0,2,,,1385.128449,13,131,1,2,,,,,3,2,2
2019,12.83634092,1,11,1,0,0,0,0,0,2.0,0,5,,,12.83634092,1,11,1,2,,,,2,3,5,5
2019,49.93878493,5,53,3,1,0,1,0,2,2.0,0,4,,,49.93878493,5,53,3,1,0,1,0,2,3,5,2
2019,208.6497762,2,21,1,0,0,0,0,0,2.0,0,5,,,208.6497762,2,21,1,2,,,,2,3,5,5
2019,50.53092744,13,134,4,1,0,0,1,3,2.0,0,4,,,50.53092744,13,134,4,1,0,0,1,2,2,3,4
2019,49.93878493,5,53,3,0,0,0,0,0,2.0,0,4,,,49.93878493,5,53,3,2,,,,2,2,4,5
2019,9.752498612,1,13,3,0,0,0,0,0,2.0,0,3,,,9.752498612,1,13,3,2,,,,2,3,5,1
2019,5.526006545,1,13,3,1,0,0,1,3,2.0,0,4,,,5.526006545,1,13,3,1,0,0,1,2,2,5,4
2019,14.9324481,10,104,4,1,0,0,1,3,2.0,0,4,,,14.9324481,10,104,4,1,0,0,1,2,2,5,4
2019,103.4459667,2,22,2,0,0,0,0,0,2.0,0,3,,,103.4459667,2,22,2,2,,,,2,3,3,3
2019,79.00239801,2,23,3,0,0,0,0,0,2.0,0,1,,,79.00239801,2,23,3,2,,,,2,2,1,1
2019,2.452552394,9,94,4,1,1,0,0,1,2.0,0,5,,,2.452552394,9,94,4,1,1,0,0,2,2,5,5
2019,113.1432866,2,22,2,0,0,0,0,0,2.0,0,4,,,113.1432866,2,22,2,2,,,,2,3,5,4
2019,242.1031732,11,111,1,0,0,0,0,0,2.0,0,2,,,242.1031732,11,111,1,2,,,,2,2,2,2
2019,49.80882053,11,113,3,0,0,0,0,0,2.0,0,4,,,49.80882053,11,113,3,2,,,,2,2,3,4
2019,7.940399783,8,84,4,1,0,0,1,3,2.0,0,5,,,7.940399783,8,84,4,1,0,0,1,2,2,5,5
2019,230.7839234,11,111,1,1,0,1,0,2,2.0,0,5,,,230.7839234,11,111,1,1,0,1,0,2,2,5,5
2019,1.30600806,6,65,5,1,1,0,0,1,4.0,0,1,,,1.30600806,6,65,5,1,1,0,0,4,3,1,1
2019,5.274181435,13,135,5,1,0,1,0,2,2.0,0,4,,,5.274181435,13,135,5,1,0,1,0,2,2,4,4
2019,98.17022083,8,81,1,0,0,0,0,0,2.0,0,2,,,98.17022083,8,81,1,2,,,,2,2,2,3
2019,492.4840234,6,62,2,0,0,0,0,0,,0,2,,,492.4840234,6,62,2,2,,,,,2,2,2
2019,3912.225624,4,41,1,0,0,0,0,0,2.0,0,4,,,3912.225624,4,41,1,2,,,,2,2,3,4
2019,6.350755784,1,12,2,0,0,0,0,0,2.0,0,1,,,6.350755784,1,12,2,2,,,,2,3,1,1
2019,6.350755784,1,12,2,0,0,0,0,0,2.0,0,5,,,6.350755784,1,12,2,2,,,,2,2,5,5
2019,89.73501935,6,63,3,0,0,0,0,0,2.0,0,4,,,89.73501935,6,63,3,2,,,,2,3,4,4
2019,4.372358325,6,64,4,1,0,1,0,2,2.0,0,4,,,4.372358325,6,64,4,1,0,1,0,2,2,5,3
2019,492.4840234,6,62,2,1,0,0,1,3,2.0,0,3,,,492.4840234,6,62,2,1,0,0,1,2,3,3,3
2019,92.89148324,4,43,3,1,0,0,1,3,2.0,0,4,,,92.89148324,4,43,3,1,0,0,1,2,2,5,3
2019,53.49760425,9,93,3,1,0,1,0,2,2.0,0,2,,,53.49760425,9,93,3,1,0,1,0,2,2,3,2
2019,5.608323795,1,13,3,1,0,0,1,3,2.0,0,4,,,5.608323795,1,13,3,1,0,0,1,2,2,5,4
2019,519.7989552,4,42,2,0,0,0,0,0,2.0,0,3,,,519.7989552,4,42,2,2,,,,2,3,3,3
2019,164.4916288,3,33,3,0,0,0,0,0,2.0,0,3,,,164.4916288,3,33,3,2,,,,2,2,4,2
2019,51.50300768,11,112,2,0,0,0,0,0,2.0,0,2,,,51.50300768,11,112,2,2,,,,2,2,3,2
2019,62.64328363,5,52,2,0,0,0,0,0,2.0,0,4,,,62.64328363,5,52,2,2,,,,2,2,4,4
2019,2.172723391,5,55,5,0,0,0,0,0,2.0,1,5,,,2.172723391,5,55,5,2,,,,2,1,5,5
2019,2245.318628,6,61,1,0,0,0,0,0,2.0,0,3,,,2245.318628,6,61,1,2,,,,2,3,3,3
2019,164.4916288,3,33,3,0,0,0,0,0,2.0,0,4,,,164.4916288,3,33,3,2,,,,2,2,4,4
2019,51.20634937,13,134,4,0,0,0,0,0,2.0,0,4,,,51.20634937,13,134,4,2,,,,2,2,5,4
2019,274.8609412,13,133,3,0,0,0,0,0,2.0,0,3,,,274.8609412,13,133,3,2,,,,2,2,3,3
2019,527.5420551,4,42,2,0,0,0,0,0,2.0,0,5,,,527.5420551,4,42,2,2,,,,2,2,5,5
2019,86.40830809,2,23,3,0,0,0,0,0,2.0,0,3,,,86.40830809,2,23,3,2,,,,2,2,3,3
2019,242.1031732,11,111,1,0,0,0,0,0,2.0,0,4,,,242.1031732,11,111,1,2,,,,2,3,5,4
2019,13.34723845,11,114,4,0,0,0,0,0,2.0,0,2,,,13.34723845,11,114,4,2,,,,2,2,4,1
2019,166.0658299,13,133,3,0,0,0,0,0,2.0,0,5,,,166.0658299,13,133,3,2,,,,2,3,5,5
2019,205.587279,2,21,1,0,0,0,0,0,,0,2,,,205.587279,2,21,1,2,,,,,3,2,2
2019,1385.128449,13,131,1,0,0,0,0,0,2.0,0,1,,,1385.128449,13,131,1,2,,,,2,3,1,1
2019,1300.988432,13,131,1,0,0,0,0,0,2.0,0,5,,,1300.988432,13,131,1,2,,,,2,2,5,5
2019,101.9276186,2,22,2,0,0,0,0,0,2.0,0,4,,,101.9276186,2,22,2,2,,,,2,2,5,3
2019,217.4714093,10,101,1,0,0,0,0,0,2.0,0,1,,,217.4714093,10,101,1,2,,,,2,2,1,1
2019,96.72930855,8,81,1,0,0,0,0,0,,0,4,,,96.72930855,8,81,1,2,,,,,3,4,4
2019,83.21267339,10,103,3,0,0,0,0,0,2.0,0,4,,,83.21267339,10,103,3,2,,,,2,2,4,3
2019,50.09977483,6,63,3,0,0,0,0,0,2.0,0,4,,,50.09977483,6,63,3,2,,,,2,3,5,3
2019,132.4093137,12,122,2,0,0,0,0,0,2.0,0,4,,,132.4093137,12,122,2,2,,,,2,3,4,4
2019,164.4916288,3,33,3,0,0,0,0,0,2.0,0,1,,,164.4916288,3,33,3,2,,,,2,3,1,1
2019,4.372358325,6,64,4,1,1,0,0,1,2.0,1,4,,,4.372358325,6,64,4,1,1,0,0,2,1,5,3
2019,78.06173436,8,83,3,0,0,0,0,0,2.0,0,4,,,78.06173436,8,83,3,2,,,,2,2,4,5
2019,64.10978018,2,22,2,1,0,1,0,2,2.0,0,4,,,64.10978018,2,22,2,1,0,1,0,2,2,5,4
2019,165.8155062,13,133,3,1,0,1,0,2,2.0,0,4,,,165.8155062,13,133,3,1,0,1,0,2,2,4,3
2019,185.2078228,2,21,1,0,0,0,0,0,2.0,0,4,,,185.2078228,2,21,1,2,,,,2,2,5,4
2019,9.948814145,1,12,2,0,0,0,0,0,2.0,0,3,,,9.948814145,1,12,2,2,,,,2,2,3,3
2019,30.5063084,7,73,3,0,0,0,0,0,2.0,0,4,,,30.5063084,7,73,3,2,,,,2,2,4,3
2019,115.8748258,7,71,1,0,0,0,0,0,,0,3,,,115.8748258,7,71,1,2,,,,,2,3,3
2019,132.3370519,10,102,2,0,0,0,0,0,2.0,0,4,,,132.3370519,10,102,2,2,,,,2,3,4,3
2019,3854.803181,4,41,1,0,0,0,0,0,,0,1,,,3854.803181,4,41,1,2,,,,,3,1,1
2019,9.20738084,5,54,4,0,0,0,0,0,2.0,0,2,,,9.20738084,5,54,4,2,,,,2,2,2,2
2019,18.02878728,3,34,4,0,0,0,0,0,2.0,0,3,,,18.02878728,3,34,4,2,,,,2,3,3,3
2019,5.526006545,1,13,3,0,0,0,0,0,2.0,0,4,,,5.526006545,1,13,3,2,,,,2,3,3,5
2019,2.5603677,2,25,5,1,1,0,0,1,2.0,0,5,,,2.5603677,2,25,5,1,1,0,0,2,2,5,5
2019,5.526006545,1,13,3,0,0,0,0,0,2.0,0,5,,,5.526006545,1,13,3,2,,,,2,2,5,5
2019,208.6497762,2,21,1,0,0,0,0,0,2.0,0,4,,,208.6497762,2,21,1,2,,,,2,3,4,4
2019,57.27423364,5,52,2,0,0,0,0,0,2.0,0,2,,,57.27423364,5,52,2,2,,,,2,2,3,2
2019,1.286838876,6,65,5,1,0,0,1,3,2.0,0,4,,,1.286838876,6,65,5,1,0,0,1,2,3,4,3
2019,50.45475833,13,134,4,0,0,0,0,0,2.0,0,3,,,50.45475833,13,134,4,2,,,,2,2,3,3
2019,50.957205,8,82,2,1,0,1,0,2,2.0,0,3,,,50.957205,8,82,2,1,0,1,0,2,2,3,3
2019,5.26623126,13,135,5,1,1,1,1,4,2.0,0,3,,,5.26623126,13,135,5,1,1,1,1,2,2,4,2
2019,51.28365312,13,134,4,1,0,1,0,2,2.0,0,3,,,51.28365312,13,134,4,1,0,1,0,2,2,3,3
2019,101.9276186,2,22,2,0,0,0,0,0,2.0,0,5,,,101.9276186,2,22,2,2,,,,2,2,5,5
2019,164.4916288,3,33,3,0,0,0,0,0,2.0,0,5,,,164.4916288,3,33,3,2,,,,2,3,5,5
2019,50.68268984,5,53,3,0,0,0,0,0,2.0,0,3,,,50.68268984,5,53,3,2,,,,2,2,3,3
2019,53.61467763,7,72,2,0,0,0,0,0,2.0,0,4,,,53.61467763,7,72,2,2,,,,2,2,4,4
2019,25.80794009,2,24,4,0,0,0,0,0,2.0,0,2,,,25.80794009,2,24,4,2,,,,2,2,2,2
2019,5.526006545,1,13,3,1,0,0,1,3,2.0,0,2,,,5.526006545,1,13,3,1,0,0,1,2,3,3,1
2019,80.83976615,6,63,3,0,0,0,0,0,2.0,0,4,,,80.83976615,6,63,3,2,,,,2,2,4,3
2019,168.2855497,13,133,3,0,0,0,0,0,2.0,0,3,,,168.2855497,13,133,3,2,,,,2,2,3,3
2019,14.76374969,4,44,4,0,0,0,0,0,2.0,0,4,,,14.76374969,4,44,4,2,,,,2,2,5,4
2019,12.83634092,1,11,1,0,0,0,0,0,2.0,0,4,,,12.83634092,1,11,1,2,,,,2,2,4,4
2019,82.22329442,8,82,2,1,1,0,0,1,2.0,1,4,,,82.22329442,8,82,2,1,1,0,0,2,1,5,3
2019,5.608323795,1,13,3,1,0,0,1,3,2.0,0,4,,,5.608323795,1,13,3,1,0,0,1,2,2,4,3
2019,3854.803181,4,41,1,0,0,0,0,0,2.0,0,3,,,3854.803181,4,41,1,2,,,,2,3,3,3
2019,400.2307378,13,132,2,0,0,0,0,0,2.0,0,4,,,400.2307378,13,132,2,2,,,,2,3,4,4
2019,5.274181435,13,135,5,1,0,1,0,2,3.0,0,3,,,5.274181435,13,135,5,1,0,1,0,3,2,3,3
2019,1.414929159,1,14,4,1,1,0,0,1,2.0,1,5,,,1.414929159,1,14,4,1,1,0,0,2,1,5,5
2019,8.785752908,1,13,3,0,0,0,0,0,2.0,0,4,,,8.785752908,1,13,3,2,,,,2,2,5,4
2019,0.813044892,1,15,5,1,1,0,1,4,2.0,0,4,,,0.813044892,1,15,5,1,1,0,1,2,3,4,4
2019,1.219655601,13,135,5,1,1,0,0,1,2.0,0,4,,,1.219655601,13,135,5,1,1,0,0,2,3,4,3
2019,5.274181435,13,135,5,1,0,0,1,3,2.0,0,4,,,5.274181435,13,135,5,1,0,0,1,2,2,5,4
2019,77.84282513,2,23,3,1,0,0,1,3,2.0,0,3,,,77.84282513,2,23,3,1,0,0,1,2,2,3,3
2019,5.761180801,12,124,4,0,0,0,0,0,2.0,0,4,,,5.761180801,12,124,4,2,,,,2,2,4,3
2019,92.89148324,4,43,3,1,0,1,0,2,2.0,0,4,,,92.89148324,4,43,3,1,0,1,0,2,2,5,4
2019,492.4840234,6,62,2,1,0,0,1,3,2.0,0,5,,,492.4840234,6,62,2,1,0,0,1,2,2,5,5
2019,33.77312505,7,72,2,1,0,1,0,2,2.0,0,5,,,33.77312505,7,72,2,1,0,1,0,2,2,5,5
2019,5.526006545,1,13,3,1,0,0,1,3,2.0,0,4,,,5.526006545,1,13,3,1,0,0,1,2,3,4,3
2019,796.9132725,9,91,1,1,0,1,0,2,2.0,0,2,,,796.9132725,9,91,1,1,0,1,0,2,2,2,3
2019,12.64793306,1,11,1,1,1,0,0,1,2.0,0,4,,,12.64793306,1,11,1,1,1,0,0,2,2,4,4
2019,5.526006545,1,13,3,1,0,0,1,3,2.0,0,3,,,5.526006545,1,13,3,1,0,0,1,2,2,3,3
2019,51.28365312,13,134,4,1,1,1,1,4,2.0,0,4,,,51.28365312,13,134,4,1,1,1,1,2,2,4,5
2019,2245.318628,6,61,1,0,0,0,0,0,2.0,0,4,,,2245.318628,6,61,1,2,,,,2,2,4,4
2019,796.9132725,9,91,1,0,0,0,0,0,2.0,0,4,,,796.9132725,9,91,1,2,,,,2,3,4,3
2019,5.26623126,13,135,5,1,1,0,0,1,2.0,0,4,,,5.26623126,13,135,5,1,1,0,0,2,2,4,3
2019,2.216565668,1,14,4,0,0,0,0,0,2.0,0,3,,,2.216565668,1,14,4,2,,,,2,2,3,3
2019,2175.127,6,61,1,0,0,0,0,0,2.0,0,4,,,2175.127,6,61,1,2,,,,2,3,4,3
2019,3.360496596,3,35,5,0,0,0,0,0,2.0,0,2,,,3.360496596,3,35,5,2,,,,2,3,3,1
2019,7.823853039,8,84,4,0,0,0,0,0,2.0,0,3,,,7.823853039,8,84,4,2,,,,2,3,3,3
2019,205.587279,2,21,1,0,0,0,0,0,,0,3,,,205.587279,2,21,1,2,,,,,3,3,3
2019,161.5320539,4,43,3,0,0,0,0,0,2.0,0,2,,,161.5320539,4,43,3,2,,,,2,3,3,1
2019,748.5045522,9,91,1,1,1,0,0,1,2.0,0,2,,,748.5045522,9,91,1,1,1,0,0,2,2,2,1
2019,101.9276186,2,22,2,0,0,0,0,0,2.0,0,3,,,101.9276186,2,22,2,2,,,,2,3,3,3
2019,52.71238289,9,93,3,1,0,1,0,2,2.0,0,3,,,52.71238289,9,93,3,1,0,1,0,2,3,3,3
2019,7.823853039,8,84,4,1,1,0,0,1,2.0,0,5,,,7.823853039,8,84,4,1,1,0,0,2,3,5,5
2019,2175.127,6,61,1,1,0,1,0,2,2.0,0,1,,,2175.127,6,61,1,1,0,1,0,2,3,1,1
2019,2175.127,6,61,1,0,0,0,0,0,2.0,0,2,,,2175.127,6,61,1,2,,,,2,3,2,2
2019,132.3370519,10,102,2,0,0,0,0,0,2.0,0,4,,,132.3370519,10,102,2,2,,,,2,3,5,3
2019,14.85680358,5,54,4,0,0,0,0,0,2.0,0,3,,,14.85680358,5,54,4,2,,,,2,3,3,3
2019,717.9168519,9,91,1,1,0,1,0,2,2.0,0,2,,,717.9168519,9,91,1,1,0,1,0,2,2,2,3
2019,6.257541346,1,12,2,0,0,0,0,0,,0,3,,,6.257541346,1,12,2,2,,,,,3,3,3
2019,2212.362532,6,61,1,0,0,0,0,0,,0,3,,,2212.362532,6,61,1,2,,,,,3,3,3
2019,2.416554585,9,94,4,1,0,0,1,3,2.0,0,5,,,2.416554585,9,94,4,1,0,0,1,2,2,5,5
2019,5.274181435,13,135,5,1,0,1,0,2,2.0,0,3,,,5.274181435,13,135,5,1,0,1,0,2,2,3,3
2019,74.96396732,10,103,3,0,0,0,0,0,2.0,0,1,,,74.96396732,10,103,3,2,,,,2,2,1,1
2019,4.853473452,6,64,4,0,0,0,0,0,2.0,0,2,,,4.853473452,6,64,4,2,,,,2,2,3,2
2019,101.9276186,2,22,2,0,0,0,0,0,2.0,0,4,,,101.9276186,2,22,2,2,,,,2,2,4,3
2019,50.28405141,12,123,3,0,0,0,0,0,2.0,0,3,,,50.28405141,12,123,3,2,,,,2,2,3,3
2019,181.2507701,7,71,1,1,0,1,0,2,2.0,0,3,,,181.2507701,7,71,1,1,0,1,0,2,2,3,3
2019,20.96560729,1,11,1,0,0,0,0,0,2.0,0,4,,,20.96560729,1,11,1,2,,,,2,3,4,4
2019,8.916628435,1,13,3,0,0,0,0,0,2.0,0,4,,,8.916628435,1,13,3,2,,,,2,2,4,4
2019,103.4459667,2,22,2,0,0,0,0,0,2.0,0,3,,,103.4459667,2,22,2,2,,,,2,3,3,3
2019,12.43908038,8,84,4,1,1,0,1,4,2.0,0,5,,,12.43908038,8,84,4,1,1,0,1,2,2,5,5
2019,88.74313442,12,123,3,0,0,0,0,0,2.0,0,5,,,88.74313442,12,123,3,2,,,,2,2,5,5
2019,101.9276186,2,22,2,1,1,0,1,4,2.0,0,5,,,101.9276186,2,22,2,1,1,0,1,2,2,5,5
2019,227.1229792,13,132,2,0,0,0,0,0,2.0,0,4,,,227.1229792,13,132,2,2,,,,2,2,4,4
2019,77.84282513,2,23,3,0,0,0,0,0,2.0,1,3,,,77.84282513,2,23,3,2,,,,2,1,3,3
2019,2.713823573,6,64,4,0,0,0,0,0,2.0,0,2,,,2.713823573,6,64,4,2,,,,2,2,3,2
2019,54.95825658,9,93,3,0,0,0,0,0,2.0,0,4,,,54.95825658,9,93,3,2,,,,2,3,4,3
2019,8.785752908,1,13,3,0,0,0,0,0,2.0,0,3,,,8.785752908,1,13,3,2,,,,2,2,3,3
2019,10.31152317,1,12,2,0,0,0,0,0,2.0,0,4,,,10.31152317,1,12,2,2,,,,2,3,4,3
2019,11.44615794,1,12,2,0,0,0,0,0,2.0,0,4,,,11.44615794,1,12,2,2,,,,2,3,4,3
2019,134.3083891,10,102,2,0,0,0,0,0,2.0,0,4,,,134.3083891,10,102,2,2,,,,2,2,4,3
2019,126.2186716,12,122,2,0,0,0,0,0,2.0,0,3,,,126.2186716,12,122,2,2,,,,2,3,3,3
2019,164.4916288,3,33,3,0,0,0,0,0,2.0,0,3,,,164.4916288,3,33,3,2,,,,2,3,3,3
2019,45.53979069,11,113,3,0,0,0,0,0,2.0,0,3,,,45.53979069,11,113,3,2,,,,2,3,3,3
2019,1.341139191,8,85,5,1,1,0,0,1,2.0,0,5,,,1.341139191,8,85,5,1,1,0,0,2,2,5,5
2019,12.26452439,1,11,1,1,0,1,0,2,2.0,0,3,,,12.26452439,1,11,1,1,0,1,0,2,2,2,4
2019,183.9507425,7,71,1,0,0,0,0,0,2.0,0,4,,,183.9507425,7,71,1,2,,,,2,2,4,4
2019,89.73501935,6,63,3,0,0,0,0,0,2.0,0,4,,,89.73501935,6,63,3,2,,,,2,2,4,4
2019,2212.362532,6,61,1,0,0,0,0,0,2.0,0,4,,,2212.362532,6,61,1,2,,,,2,3,4,3
2019,101.9276186,2,22,2,0,0,0,0,0,2.0,0,4,,,101.9276186,2,22,2,2,,,,2,2,4,4
2019,8.785752908,1,13,3,0,0,0,0,0,2.0,0,3,,,8.785752908,1,13,3,2,,,,2,2,3,3
2019,9.948814145,1,12,2,0,0,0,0,0,2.0,0,2,,,9.948814145,1,12,2,2,,,,2,2,3,2
2019,12.26452439,1,11,1,0,0,0,0,0,2.0,0,4,,,12.26452439,1,11,1,2,,,,2,2,4,3
2019,168.2855497,13,133,3,0,0,0,0,0,2.0,0,5,,,168.2855497,13,133,3,2,,,,2,2,5,5
2019,1.341139191,8,85,5,1,1,0,0,1,3.0,1,4,,,1.341139191,8,85,5,1,1,0,0,3,1,4,5
2019,205.587279,2,21,1,0,0,0,0,0,2.0,0,2,,,205.587279,2,21,1,2,,,,2,3,2,2
2019,2175.127,6,61,1,0,0,0,0,0,2.0,0,4,,,2175.127,6,61,1,2,,,,2,3,4,3
2019,21.64488155,1,11,1,1,0,1,0,2,2.0,0,4,,,21.64488155,1,11,1,1,0,1,0,2,2,4,4
2019,3854.803181,4,41,1,0,0,0,0,0,2.0,0,1,,,3854.803181,4,41,1,2,,,,2,2,1,1
2019,19.49926769,1,11,1,0,0,0,0,0,2.0,0,3,,,19.49926769,1,11,1,2,,,,2,3,3,3
2019,77.84282513,2,23,3,0,0,0,0,0,2.0,0,4,,,77.84282513,2,23,3,2,,,,2,3,4,4
2019,205.587279,2,21,1,0,0,0,0,0,,0,1,,,205.587279,2,21,1,2,,,,,3,1,1
2019,12.26452439,1,11,1,0,0,0,0,0,2.0,0,2,,,12.26452439,1,11,1,2,,,,2,2,2,3
2019,14.9324481,10,104,4,0,0,0,0,0,2.0,0,2,,,14.9324481,10,104,4,2,,,,2,2,2,3
2019,8.242718844,4,44,4,0,0,0,0,0,2.0,0,5,,,8.242718844,4,44,4,2,,,,2,2,5,5
2019,16.47431768,2,24,4,0,0,0,0,0,2.0,0,4,,,16.47431768,2,24,4,2,,,,2,2,5,3
2019,21.64488155,1,11,1,0,0,0,0,0,2.0,0,2,,,21.64488155,1,11,1,2,,,,2,2,2,2
2019,6.485675744,1,12,2,0,0,0,0,0,2.0,0,4,,,6.485675744,1,12,2,2,,,,2,2,4,4
2019,10.31152317,1,12,2,0,0,0,0,0,2.0,0,4,,,10.31152317,1,12,2,2,,,,2,2,4,4
2019,10.31152317,1,12,2,0,0,0,0,0,2.0,0,4,,,10.31152317,1,12,2,2,,,,2,3,4,3
2019,10.31152317,1,12,2,0,0,0,0,0,2.0,0,4,,,10.31152317,1,12,2,2,,,,2,2,4,4
2019,14.40229302,1,11,1,0,0,0,0,0,2.0,0,2,,,14.40229302,1,11,1,2,,,,2,3,2,3
2019,2.216565668,1,14,4,1,1,0,0,1,2.0,0,4,,,2.216565668,1,14,4,1,1,0,0,2,2,4,4
2019,34.27622086,7,72,2,0,0,0,0,0,2.0,0,3,,,34.27622086,7,72,2,2,,,,2,2,3,3
2019,51.71628064,8,82,2,0,0,0,0,0,2.0,0,4,,,51.71628064,8,82,2,2,,,,2,2,4,5
2019,51.50300768,11,112,2,0,0,0,0,0,2.0,0,4,,,51.50300768,11,112,2,2,,,,2,2,5,2
2019,245.7096234,11,111,1,0,0,0,0,0,2.0,0,3,,,245.7096234,11,111,1,2,,,,2,3,3,3
2019,208.6497762,2,21,1,0,0,0,0,0,2.0,0,3,,,208.6497762,2,21,1,2,,,,2,2,3,3
2019,5.274181435,13,135,5,1,1,0,0,1,2.0,0,4,,,5.274181435,13,135,5,1,1,0,0,2,2,4,4
2019,1364.79796,13,131,1,0,0,0,0,0,,0,2,,,1364.79796,13,131,1,2,,,,,3,3,1
2019,205.587279,2,21,1,0,0,0,0,0,,0,2,,,205.587279,2,21,1,2,,,,,3,2,1
2019,205.587279,2,21,1,0,0,0,0,0,2.0,0,3,,,205.587279,2,21,1,2,,,,2,3,3,3
2019,83.35240782,12,123,3,0,0,0,0,0,2.0,0,4,,,83.35240782,12,123,3,2,,,,2,2,5,4
2019,4.308182196,6,64,4,0,0,0,0,0,2.0,0,2,,,4.308182196,6,64,4,2,,,,2,2,1,3
2019,4.308182196,6,64,4,1,1,0,0,1,2.0,0,5,,,4.308182196,6,64,4,1,1,0,0,2,2,5,5
2019,20.10884601,1,11,1,0,0,0,0,0,2.0,0,4,,,20.10884601,1,11,1,2,,,,2,2,4,4
2019,79.00239801,2,23,3,0,0,0,0,0,2.0,0,4,,,79.00239801,2,23,3,2,,,,2,2,4,4
2019,14.85680358,5,54,4,0,0,0,0,0,2.0,0,3,,,14.85680358,5,54,4,2,,,,2,2,3,3
2019,30.5523623,7,73,3,0,0,0,0,0,3.0,0,5,,,30.5523623,7,73,3,2,,,,3,2,5,5
2019,2.0,6,65,5,1,0,1,0,2,4.0,0,4,,,2,6,65,5,1,0,1,0,4,2,4,3
2019,1.286838876,6,65,5,1,0,1,0,2,2.0,0,4,,,1.286838876,6,65,5,1,0,1,0,2,2,4,3
2019,168.5396023,13,133,3,1,1,0,0,1,2.0,0,4,,,168.5396023,13,133,3,1,1,0,0,2,2,5,3
2019,5.608323795,1,13,3,0,0,0,0,0,2.0,0,3,,,5.608323795,1,13,3,2,,,,2,2,3,3
2019,1.93912053,13,135,5,1,1,0,1,4,2.0,0,4,,,1.93912053,13,135,5,1,1,0,1,2,2,4,4
2019,195.5838,3,32,2,0,0,0,0,0,2.0,0,4,,,195.5838,3,32,2,2,,,,2,3,4,4
2019,8.785752908,1,13,3,0,0,0,0,0,2.0,0,3,,,8.785752908,1,13,3,2,,,,2,3,3,3
2019,162.0772713,3,33,3,0,0,0,0,0,2.0,0,3,,,162.0772713,3,33,3,2,,,,2,2,3,3
2019,50.957205,8,82,2,1,0,0,1,3,3.0,0,4,,,50.957205,8,82,2,1,0,0,1,3,2,4,4
2019,82.22329442,8,82,2,0,0,0,0,0,2.0,0,4,,,82.22329442,8,82,2,2,,,,2,2,4,3
2019,13.34723845,11,114,4,0,0,0,0,0,2.0,0,3,,,13.34723845,11,114,4,2,,,,2,3,3,3
2019,79.94620479,12,123,3,1,0,0,1,3,2.0,0,5,,,79.94620479,12,123,3,1,0,0,1,2,2,5,5
2019,88.74313442,12,123,3,0,0,0,0,0,2.0,0,3,,,88.74313442,12,123,3,2,,,,2,3,4,2
2019,12.6243771,8,84,4,1,1,0,0,1,2.0,0,3,,,12.6243771,8,84,4,1,1,0,0,2,3,3,3
2019,208.6497762,2,21,1,0,0,0,0,0,,0,3,,,208.6497762,2,21,1,2,,,,,3,3,3
2019,1.394161265,1,14,4,0,0,0,0,0,2.0,0,3,,,1.394161265,1,14,4,2,,,,2,3,3,3
2019,383.801503,10,101,1,0,0,0,0,0,2.0,0,4,,,383.801503,10,101,1,2,,,,2,3,4,4
2019,1281.892925,13,131,1,0,0,0,0,0,2.0,0,4,,,1281.892925,13,131,1,2,,,,2,2,5,3
2019,242.1031732,11,111,1,0,0,0,0,0,2.0,0,5,,,242.1031732,11,111,1,2,,,,2,2,5,5
2019,1.30600806,6,65,5,1,0,1,0,2,2.0,0,4,,,1.30600806,6,65,5,1,0,1,0,2,2,4,4
2019,89.73501935,6,63,3,0,0,0,0,0,2.0,0,3,,,89.73501935,6,63,3,2,,,,2,3,3,3
2019,77.84282513,2,23,3,0,0,0,0,0,2.0,0,1,,,77.84282513,2,23,3,2,,,,2,3,1,1
2019,88.41791636,6,63,3,0,0,0,0,0,2.0,0,5,,,88.41791636,6,63,3,2,,,,2,3,5,5
2019,56.33104649,11,112,2,0,0,0,0,0,2.0,0,5,,,56.33104649,11,112,2,2,,,,2,3,5,5
2019,1.394161265,1,14,4,0,0,0,0,0,2.0,0,1,,,1.394161265,1,14,4,2,,,,2,3,1,1
2019,101.9276186,2,22,2,0,0,0,0,0,2.0,0,3,,,101.9276186,2,22,2,2,,,,2,2,5,1
2019,5.526006545,1,13,3,0,0,0,0,0,2.0,0,3,,,5.526006545,1,13,3,2,,,,2,2,3,3
2019,46.78316975,11,113,3,0,0,0,0,0,,0,2,,,46.78316975,11,113,3,2,,,,,2,2,2
2019,4.308182196,6,64,4,1,0,0,1,3,2.0,0,3,,,4.308182196,6,64,4,1,0,0,1,2,2,3,3
