year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share_std4,it_invest_share_pct,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw
2020,38.56607016,4,41,,1,0,1,1,4,1,,0,4,4,3,38.56607016,4,41,1,0,1,1,1,2,4,3,4
2020,41.31040425,4,41,,0,0,0,0,0,1,,0,4,4,3,41.31040425,4,41,2,,,,1,2,4,3,4
2020,41.31040425,4,41,,0,0,0,0,0,1,,0,4,3,3,41.31040425,4,41,2,,,,1,2,4,3,3
2020,38.56607016,4,41,,1,0,1,1,4,1,,0,4,4,3,38.56607016,4,41,1,0,1,1,1,2,4,3,4
2020,41.31040425,4,41,,0,0,0,0,0,2,,0,4,3,3,41.31040425,4,41,2,,,,2,2,4,3,3
2020,39.75640192,4,41,,1,0,0,1,3,1,,0,4,4,3,39.75640192,4,41,1,0,0,1,1,2,4,3,4
2020,38.56607016,4,41,,1,0,1,1,4,1,,0,4,4,3,38.56607016,4,41,1,0,1,1,1,2,4,3,4
2020,41.31040425,4,41,,0,0,0,0,0,1,,0,4,3,4,41.31040425,4,41,2,,,,1,2,4,4,3
2020,38.56607016,4,41,,1,0,0,1,3,1,,0,4,2,3,38.56607016,4,41,1,0,0,1,1,2,4,3,2
2020,41.31040425,4,41,,0,0,0,0,0,2,,0,4,3,4,41.31040425,4,41,2,,,,2,2,4,4,3
2020,41.31040425,4,41,,0,0,0,0,0,1,,0,4,3,4,41.31040425,4,41,2,,,,1,2,4,4,3
2020,41.31040425,4,41,,1,0,0,1,3,2,,0,4,3,3,41.31040425,4,41,1,0,0,1,2,2,4,3,3
2020,38.56607016,4,41,,1,0,1,1,4,1,,0,4,4,3,38.56607016,4,41,1,0,1,1,1,2,4,3,4
2020,39.75640192,4,41,,0,0,0,0,0,1,,0,4,4,4,39.75640192,4,41,2,,,,1,2,4,4,4
2020,41.31040425,4,41,,1,0,0,1,3,2,,0,4,3,4,41.31040425,4,41,1,0,0,1,2,2,4,4,3
2020,38.56607016,4,41,,0,0,0,0,0,1,,0,4,4,4,38.56607016,4,41,2,,,,1,2,4,4,4
2020,38.56607016,4,41,,0,0,0,0,0,1,,0,3,4,3,38.56607016,4,41,2,,,,1,2,3,3,4
2020,38.56607016,4,41,,1,0,1,1,4,1,,0,4,3,3,38.56607016,4,41,1,0,1,1,1,2,4,3,3
2020,7.714765822,4,42,,1,0,0,1,3,2,,0,4,3,4,7.714765822,4,42,1,0,0,1,2,2,4,4,3
2020,7.714765822,4,42,,0,0,0,0,0,1,,0,4,3,3,7.714765822,4,42,2,,,,1,2,4,3,3
2020,7.714765822,4,42,,0,0,0,0,0,1,,0,4,3,3,7.714765822,4,42,2,,,,1,2,4,3,3
2020,7.483780865,4,42,,0,0,0,0,0,2,,0,4,3,3,7.483780865,4,42,2,,,,2,3,4,3,3
2020,8.016321382,4,42,,0,0,0,0,0,1,,0,4,3,3,8.016321382,4,42,2,,,,1,2,4,3,3
2020,7.714765822,4,42,,0,0,0,0,0,1,,0,3,3,3,7.714765822,4,42,2,,,,1,2,3,3,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,3,8.016321382,4,42,2,,,,2,2,4,3,3
2020,8.016321382,4,42,,0,0,0,0,0,1,,0,5,3,4,8.016321382,4,42,2,,,,1,2,5,4,3
2020,7.714765822,4,42,,0,0,0,0,0,1,,0,4,3,4,7.714765822,4,42,2,,,,1,2,4,4,3
2020,7.714765822,4,42,,0,0,0,0,0,2,,0,4,3,3,7.714765822,4,42,2,,,,2,3,4,3,3
2020,8.016321382,4,42,,1,0,0,1,3,2,,0,4,3,4,8.016321382,4,42,1,0,0,1,2,2,4,4,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,3,3,3,8.016321382,4,42,2,,,,2,3,3,3,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,3,8.016321382,4,42,2,,,,2,3,4,3,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,3,8.016321382,4,42,2,,,,2,3,4,3,3
2020,7.483780865,4,42,,0,0,0,0,0,2,,0,4,3,4,7.483780865,4,42,2,,,,2,2,4,4,3
2020,7.714765822,4,42,,0,0,0,0,0,2,,0,4,3,3,7.714765822,4,42,2,,,,2,3,4,3,3
2020,7.483780865,4,42,,0,0,0,0,0,1,,0,5,4,4,7.483780865,4,42,2,,,,1,2,5,4,4
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,3,8.016321382,4,42,2,,,,2,3,4,3,3
2020,7.483780865,4,42,,0,0,0,0,0,2,,0,4,3,3,7.483780865,4,42,2,,,,2,3,4,3,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,3,3,3,8.016321382,4,42,2,,,,2,3,3,3,3
2020,7.483780865,4,42,,0,0,0,0,0,1,,0,4,2,3,7.483780865,4,42,2,,,,1,3,4,3,2
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,3,8.016321382,4,42,2,,,,2,2,4,3,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,3,8.016321382,4,42,2,,,,2,3,4,3,3
2020,7.714765822,4,42,,0,0,0,0,0,2,,0,4,3,4,7.714765822,4,42,2,,,,2,2,4,4,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,3,8.016321382,4,42,2,,,,2,3,4,3,3
2020,8.016321382,4,42,,0,0,0,0,0,1,,0,3,3,3,8.016321382,4,42,2,,,,1,3,3,3,3
2020,7.483780865,4,42,,0,0,0,0,0,2,,0,4,3,3,7.483780865,4,42,2,,,,2,3,4,3,3
2020,7.483780865,4,42,,0,0,0,0,0,1,,0,4,3,3,7.483780865,4,42,2,,,,1,3,4,3,3
2020,7.714765822,4,42,,0,0,0,0,0,1,,0,3,2,4,7.714765822,4,42,2,,,,1,2,3,4,2
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,4,8.016321382,4,42,2,,,,2,3,4,4,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,3,3,3,8.016321382,4,42,2,,,,2,3,3,3,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,4,8.016321382,4,42,2,,,,2,3,4,4,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,3,3,3,8.016321382,4,42,2,,,,2,3,3,3,3
2020,8.016321382,4,42,,0,0,0,0,0,2,,0,4,3,4,8.016321382,4,42,2,,,,2,2,4,4,3
2020,1.996764143,4,43,,1,0,0,1,3,1,,0,3,4,3,1.996764143,4,43,1,0,0,1,1,2,3,3,4
2020,1.921650472,4,43,,1,0,0,1,3,1,,0,4,3,3,1.921650472,4,43,1,0,0,1,1,2,4,3,3
2020,1.864115044,4,43,,0,0,0,0,0,2,,0,4,4,4,1.864115044,4,43,2,,,,2,3,4,4,4
2020,1.996764143,4,43,,0,0,0,0,0,2,,0,4,3,4,1.996764143,4,43,2,,,,2,2,4,4,3
2020,1.864115044,4,43,,0,0,0,0,0,2,,0,3,3,3,1.864115044,4,43,2,,,,2,3,3,3,3
2020,1.996764143,4,43,,0,0,0,0,0,1,,0,4,3,3,1.996764143,4,43,2,,,,1,2,4,3,3
2020,1.921650472,4,43,,1,0,0,1,3,1,,0,4,3,3,1.921650472,4,43,1,0,0,1,1,2,4,3,3
2020,1.921650472,4,43,,0,0,0,0,0,2,,0,4,3,4,1.921650472,4,43,2,,,,2,3,4,4,3
2020,1.996764143,4,43,,0,0,0,0,0,1,,0,5,3,4,1.996764143,4,43,2,,,,1,2,5,4,3
2020,1.921650472,4,43,,0,0,0,0,0,2,,0,3,3,3,1.921650472,4,43,2,,,,2,3,3,3,3
2020,1.921650472,4,43,,1,0,0,1,3,2,,0,4,4,3,1.921650472,4,43,1,0,0,1,2,2,4,3,4
2020,1.921650472,4,43,,1,0,1,0,2,2,,0,4,2,3,1.921650472,4,43,1,0,1,0,2,2,4,3,2
2020,1.921650472,4,43,,0,0,0,0,0,2,,0,4,3,3,1.921650472,4,43,2,,,,2,3,4,3,3
2020,1.996764143,4,43,,0,0,0,0,0,1,,0,4,3,3,1.996764143,4,43,2,,,,1,3,4,3,3
2020,1.996764143,4,43,,0,0,0,0,0,2,,0,4,3,4,1.996764143,4,43,2,,,,2,2,4,4,3
2020,1.996764143,4,43,,0,0,0,0,0,1,,0,4,3,4,1.996764143,4,43,2,,,,1,2,4,4,3
2020,1.996764143,4,43,,0,0,0,0,0,2,,0,4,3,4,1.996764143,4,43,2,,,,2,2,4,4,3
2020,1.864115044,4,43,,0,0,0,0,0,2,,0,3,3,3,1.864115044,4,43,2,,,,2,2,3,3,3
2020,1.921650472,4,43,,0,0,0,0,0,2,,0,4,3,3,1.921650472,4,43,2,,,,2,3,4,3,3
2020,1.996764143,4,43,,0,0,0,0,0,1,,0,4,2,3,1.996764143,4,43,2,,,,1,2,4,3,2
2020,1.996764143,4,43,,1,0,0,1,3,2,,0,4,3,4,1.996764143,4,43,1,0,0,1,2,2,4,4,3
2020,1.921650472,4,43,,0,0,0,0,0,1,,0,4,3,4,1.921650472,4,43,2,,,,1,2,4,4,3
2020,1.325353934,4,43,,1,1,0,1,4,1,,1,4,5,5,1.325353934,4,43,1,1,0,1,1,1,4,5,5
2020,1.325353934,4,43,,1,1,1,1,4,2,,1,4,4,4,1.325353934,4,43,1,1,1,1,2,1,4,4,4
2020,1.27549717,99,43,,1,0,0,1,3,1,,0,4,3,4,1.27549717,99,43,1,0,0,1,1,2,4,4,3
2020,1.27549717,99,43,,1,0,1,1,4,1,,1,5,5,4,1.27549717,99,43,1,0,1,1,1,1,5,4,5
2020,1.325353934,4,43,,1,0,1,1,4,1,,1,4,4,3,1.325353934,4,43,1,0,1,1,1,1,4,3,4
2020,1.325353934,4,43,,1,0,1,1,4,1,,0,4,5,5,1.325353934,4,43,1,0,1,1,1,2,4,5,5
2020,1.325353934,4,43,,1,0,1,1,4,2,,1,4,4,3,1.325353934,4,43,1,0,1,1,2,1,4,3,4
2020,1.325353934,4,43,,1,1,1,1,4,2,,1,5,4,5,1.325353934,4,43,1,1,1,1,2,1,5,5,4
2020,42.54300967,5,51,,0,0,0,0,0,1,,0,4,4,3,42.54300967,5,51,2,,,,1,3,4,3,4
2020,42.54300967,5,51,,0,0,0,0,0,1,,0,4,4,3,42.54300967,5,51,2,,,,1,2,4,3,4
2020,41.26924511,5,51,,1,0,1,1,4,1,,0,5,4,3,41.26924511,5,51,1,0,1,1,1,2,5,3,4
2020,42.54300967,5,51,,0,0,0,0,0,1,,0,4,4,3,42.54300967,5,51,2,,,,1,3,4,3,4
2020,42.54300967,5,51,,0,0,0,0,0,1,,0,4,3,4,42.54300967,5,51,2,,,,1,2,4,4,3
2020,53.4400961,5,51,,0,0,0,0,0,1,,0,4,2,2,53.4400961,5,51,2,,,,1,2,4,2,2
2020,41.26924511,5,51,,1,0,1,1,4,1,,0,5,5,4,41.26924511,5,51,1,0,1,1,1,2,5,4,5
2020,41.26924511,5,51,,0,0,0,0,0,1,,0,3,4,3,41.26924511,5,51,2,,,,1,2,3,3,4
2020,42.54300967,5,51,,0,0,0,0,0,,,0,4,3,4,42.54300967,5,51,2,,,,,2,4,4,3
2020,41.26924511,5,51,,0,0,0,0,0,1,,0,4,3,3,41.26924511,5,51,2,,,,1,3,4,3,3
2020,42.54300967,5,51,,0,0,0,0,0,1,,0,4,3,3,42.54300967,5,51,2,,,,1,2,4,3,3
2020,42.54300967,5,51,,0,0,0,0,0,1,,0,4,3,3,42.54300967,5,51,2,,,,1,2,4,3,3
2020,41.26924511,5,51,,0,0,0,0,0,1,,0,4,3,4,41.26924511,5,51,2,,,,1,3,4,4,3
2020,44.20593521,5,51,,0,0,0,0,0,1,,0,4,3,3,44.20593521,5,51,2,,,,1,2,4,3,3
2020,42.54300967,5,51,,0,0,0,0,0,2,,0,4,3,4,42.54300967,5,51,2,,,,2,2,4,4,3
2020,41.26924511,5,51,,0,0,0,0,0,1,,0,4,4,4,41.26924511,5,51,2,,,,1,3,4,4,4
2020,44.20593521,5,51,,0,0,0,0,0,1,,0,4,3,3,44.20593521,5,51,2,,,,1,2,4,3,3
2020,42.54300967,5,51,,0,0,0,0,0,,,0,4,3,4,42.54300967,5,51,2,,,,,2,4,4,3
2020,44.20593521,5,51,,0,0,0,0,0,2,,0,4,3,3,44.20593521,5,51,2,,,,2,2,4,3,3
2020,53.4400961,5,51,,0,0,0,0,0,1,,0,4,3,4,53.4400961,5,51,2,,,,1,3,4,4,3
2020,42.54300967,5,51,,0,0,0,0,0,,,0,4,4,5,42.54300967,5,51,2,,,,,2,4,5,4
2020,41.26924511,5,51,,0,0,0,0,0,1,,0,4,4,4,41.26924511,5,51,2,,,,1,2,4,4,4
2020,41.26924511,5,51,,0,0,0,0,0,2,,0,4,3,3,41.26924511,5,51,2,,,,2,3,4,3,3
2020,44.20593521,5,51,,0,0,0,0,0,2,,0,3,2,3,44.20593521,5,51,2,,,,2,3,3,3,2
2020,44.20593521,5,51,,0,0,0,0,0,1,,0,3,3,3,44.20593521,5,51,2,,,,1,2,3,3,3
2020,44.20593521,5,51,,0,0,0,0,0,1,,0,3,4,3,44.20593521,5,51,2,,,,1,3,3,3,4
2020,41.26924511,5,51,,0,0,0,0,0,1,,0,3,3,3,41.26924511,5,51,2,,,,1,3,3,3,3
2020,42.54300967,5,51,,0,0,0,0,0,1,,0,3,4,3,42.54300967,5,51,2,,,,1,2,3,3,4
2020,41.26924511,5,51,,1,0,0,1,3,1,,0,5,2,3,41.26924511,5,51,1,0,0,1,1,3,5,3,2
2020,7.695996889,5,52,,0,0,0,0,0,2,,0,4,3,3,7.695996889,5,52,2,,,,2,3,4,3,3
2020,7.695996889,5,52,,0,0,0,0,0,2,,0,4,4,4,7.695996889,5,52,2,,,,2,3,4,4,4
2020,7.465573885,5,52,,0,0,0,0,0,2,,0,4,3,3,7.465573885,5,52,2,,,,2,3,4,3,3
2020,7.465573885,5,52,,0,0,0,0,0,1,,0,4,3,3,7.465573885,5,52,2,,,,1,3,4,3,3
2020,7.695996889,5,52,,1,0,0,1,3,1,,0,4,4,3,7.695996889,5,52,1,0,0,1,1,2,4,3,4
2020,7.996818806,99,52,,0,0,0,0,0,2,,0,4,3,3,7.996818806,99,52,2,,,,2,3,4,3,3
2020,7.465573885,5,52,,0,0,0,0,0,1,,0,4,3,3,7.465573885,5,52,2,,,,1,2,4,3,3
2020,7.465573885,5,52,,1,0,0,1,3,2,,0,5,3,5,7.465573885,5,52,1,0,0,1,2,2,5,5,3
2020,7.465573885,5,52,,0,0,0,0,0,1,,0,4,3,3,7.465573885,5,52,2,,,,1,2,4,3,3
2020,7.695996889,5,52,,1,0,0,1,3,1,,0,4,4,3,7.695996889,5,52,1,0,0,1,1,2,4,3,4
2020,2.092724485,99,53,,1,0,0,1,3,2,,0,4,3,4,2.092724485,99,53,1,0,0,1,2,2,4,4,3
2020,27.85413298,6,61,,0,0,0,0,0,1,,0,4,3,3,27.85413298,6,61,2,,,,1,2,4,3,3
2020,27.85413298,6,61,,1,0,0,1,3,1,,0,4,4,4,27.85413298,6,61,1,0,0,1,1,2,4,4,4
2020,27.02016265,6,61,,0,0,0,0,0,1,,0,4,3,3,27.02016265,6,61,2,,,,1,2,4,3,3
2020,27.02016265,6,61,,0,0,0,0,0,2,,0,3,3,4,27.02016265,6,61,2,,,,2,2,3,4,3
2020,28.94289819,6,61,,0,0,0,0,0,1,,0,4,3,3,28.94289819,6,61,2,,,,1,3,4,3,3
2020,28.94289819,6,61,,0,0,0,0,0,1,,1,3,3,3,28.94289819,6,61,2,,,,1,1,3,3,3
2020,27.85413298,6,61,,0,0,0,0,0,1,,1,3,3,3,27.85413298,6,61,2,,,,1,1,3,3,3
2020,27.02016265,6,61,,0,0,0,0,0,1,,0,4,3,4,27.02016265,6,61,2,,,,1,2,4,4,3
2020,27.02016265,6,61,,0,0,0,0,0,1,,0,3,3,3,27.02016265,6,61,2,,,,1,3,3,3,3
2020,27.85413298,6,61,,1,0,0,1,3,1,,0,4,3,3,27.85413298,6,61,1,0,0,1,1,2,4,3,3
2020,28.94289819,6,61,,0,0,0,0,0,1,,0,4,3,3,28.94289819,6,61,2,,,,1,3,4,3,3
2020,27.85413298,6,61,,0,0,0,0,0,1,,0,3,3,3,27.85413298,6,61,2,,,,1,2,3,3,3
2020,7.094953277,6,62,,1,0,0,1,3,1,,0,4,4,3,7.094953277,6,62,1,0,0,1,1,2,4,3,4
2020,6.882525898,6,62,,0,0,0,0,0,1,,0,3,3,3,6.882525898,6,62,2,,,,1,2,3,3,3
2020,7.37228154,6,62,,0,0,0,0,0,2,,0,3,3,3,7.37228154,6,62,2,,,,2,3,3,3,3
2020,7.094953277,6,62,,0,0,0,0,0,1,,0,4,4,4,7.094953277,6,62,2,,,,1,2,4,4,4
2020,7.37228154,6,62,,0,0,0,0,0,2,,0,3,3,3,7.37228154,6,62,2,,,,2,3,3,3,3
2020,9.546465725,99,62,,0,0,0,0,0,1,,0,3,3,3,9.546465725,99,62,2,,,,1,3,3,3,3
2020,7.094953277,6,62,,1,0,0,1,3,1,,0,3,3,4,7.094953277,6,62,1,0,0,1,1,2,3,4,3
2020,7.37228154,6,62,,0,0,0,0,0,2,,0,4,3,3,7.37228154,6,62,2,,,,2,3,4,3,3
2020,6.882525898,6,62,,1,0,0,1,3,2,,0,4,3,4,6.882525898,6,62,1,0,0,1,2,2,4,4,3
2020,7.37228154,6,62,,0,0,0,0,0,2,,0,4,3,3,7.37228154,6,62,2,,,,2,3,4,3,3
2020,7.37228154,6,62,,1,0,0,1,3,1,,1,4,4,3,7.37228154,6,62,1,0,0,1,1,1,4,3,4
2020,7.37228154,6,62,,1,0,0,1,3,1,,1,4,4,3,7.37228154,6,62,1,0,0,1,1,1,4,3,4
2020,7.37228154,6,62,,1,0,1,1,4,1,,1,4,5,3,7.37228154,6,62,1,0,1,1,1,1,4,3,5
2020,7.37228154,6,62,,1,0,1,0,2,1,,1,5,5,4,7.37228154,6,62,1,0,1,0,1,1,5,4,5
2020,6.882525898,6,62,,0,0,0,0,0,1,,0,4,3,4,6.882525898,6,62,2,,,,1,2,4,4,3
2020,7.094953277,6,62,,0,0,0,0,0,2,,0,4,3,4,7.094953277,6,62,2,,,,2,2,4,4,3
2020,7.37228154,6,62,,0,0,0,0,0,1,,0,5,4,4,7.37228154,6,62,2,,,,1,2,5,4,4
2020,1.849255198,99,63,,0,0,0,0,0,2,,0,3,3,3,1.849255198,99,63,2,,,,2,3,3,3,3
2020,1.293420681,99,63,,0,0,0,0,0,2,,1,4,3,3,1.293420681,99,63,2,,,,2,1,4,3,3
2020,46.43130667,7,71,,0,0,0,0,0,1,,0,3,3,3,46.43130667,7,71,2,,,,1,3,3,3,3
2020,36.96339776,99,71,,0,0,0,0,0,,,0,4,4,5,36.96339776,99,71,2,,,,,2,4,5,4
2020,35.85669031,99,71,,0,0,0,0,0,2,,0,4,3,4,35.85669031,99,71,2,,,,2,3,4,4,3
2020,6.763173716,99,72,,0,0,0,0,0,1,,0,3,3,3,6.763173716,99,72,2,,,,1,3,3,3,3
2020,5.06650122,99,72,,0,0,0,0,0,1,,0,4,3,3,5.06650122,99,72,2,,,,1,2,4,3,3
2020,5.222877468,7,72,,0,0,0,0,0,1,,0,3,3,3,5.222877468,7,72,2,,,,1,3,3,3,3
2020,5.222877468,7,72,,1,0,0,1,3,1,,0,4,4,3,5.222877468,7,72,1,0,0,1,1,2,4,3,4
2020,5.222877468,7,72,,1,0,0,1,3,2,,0,4,3,4,5.222877468,7,72,1,0,0,1,2,2,4,4,3
2020,5.06650122,99,72,,0,0,0,0,0,1,,0,3,3,3,5.06650122,99,72,2,,,,1,2,3,3,3
2020,1.514803804,99,73,,0,0,0,0,0,1,,0,4,3,4,1.514803804,99,73,2,,,,1,2,4,4,3
2020,1.457820371,99,73,,1,0,0,1,3,2,,0,5,4,5,1.457820371,99,73,1,0,0,1,2,2,5,5,4
2020,40.81838511,99,81,,0,0,0,0,0,2,,0,4,4,4,40.81838511,99,81,2,,,,2,2,4,4,4
2020,31.52209788,8,81,,0,0,0,0,0,2,,0,4,3,4,31.52209788,8,81,2,,,,2,3,4,4,3
2020,6.903810089,99,82,,1,0,0,1,3,1,,0,4,3,4,6.903810089,99,82,1,0,0,1,1,2,4,4,3
2020,6.697105658,99,82,,1,0,0,1,3,3,,0,4,4,4,6.697105658,99,82,1,0,0,1,3,2,4,4,4
2020,6.697105658,99,82,,0,0,0,0,0,1,,0,4,3,4,6.697105658,99,82,2,,,,1,2,4,4,3
2020,7.173666928,99,82,,1,1,0,0,1,2,,0,4,4,4,7.173666928,99,82,1,1,0,0,2,2,4,4,4
2020,1.930851817,99,83,,1,1,1,1,4,2,,1,5,5,4,1.930851817,99,83,1,1,1,1,2,1,5,4,5
2020,3.962504872,99,91,,0,0,0,0,0,2,,0,3,3,3,3.962504872,99,91,2,,,,2,3,3,3,3
2020,4.084806559,99,91,,0,0,0,0,0,,,0,4,4,5,4.084806559,99,91,2,,,,,2,4,5,4
2020,3.962504872,99,91,,0,0,0,0,0,2,,0,4,3,4,3.962504872,99,91,2,,,,2,3,4,4,3
2020,3.969827738,99,92,,1,0,0,1,3,2,,0,4,3,4,3.969827738,99,92,1,0,0,1,2,2,4,4,3
2020,3.969827738,99,92,,1,0,0,1,3,2,,0,4,3,4,3.969827738,99,92,1,0,0,1,2,2,4,4,3
2020,1.58782601,99,93,,0,0,0,0,0,2,,0,4,3,3,1.58782601,99,93,2,,,,2,3,4,3,3
2020,1.840243386,99,93,,1,1,0,1,4,1,,1,5,5,5,1.840243386,99,93,1,1,0,1,1,1,5,5,5
2020,25.23907383,99,101,,0,0,0,0,0,2,,0,4,3,3,25.23907383,99,101,2,,,,2,3,4,3,3
2020,23.56239087,99,101,,0,0,0,0,0,1,,0,4,3,4,23.56239087,99,101,2,,,,1,2,4,4,3
2020,4.263387359,10,102,,1,0,0,1,3,2,,0,4,3,3,4.263387359,10,102,1,0,0,1,2,2,4,3,3
2020,4.430035082,10,102,,1,0,0,1,3,2,,0,4,3,3,4.430035082,10,102,1,0,0,1,2,2,4,3,3
2020,4.263387359,10,102,,0,0,0,0,0,2,,0,4,3,3,4.263387359,10,102,2,,,,2,3,4,3,3
2020,4.13573885,99,102,,0,0,0,0,0,1,,0,4,3,4,4.13573885,99,102,2,,,,1,2,4,4,3
2020,4.430035082,10,102,,1,0,1,0,2,1,,0,4,5,3,4.430035082,10,102,1,0,1,0,1,2,4,3,5
2020,4.263387359,10,102,,1,0,0,1,3,1,,0,4,4,3,4.263387359,10,102,1,0,0,1,1,2,4,3,4
2020,4.430035082,10,102,,1,0,1,0,2,1,,0,4,4,3,4.430035082,10,102,1,0,1,0,1,2,4,3,4
2020,4.263387359,10,102,,0,0,0,0,0,2,,0,3,3,3,4.263387359,10,102,2,,,,2,3,3,3,3
2020,1.414942145,10,103,,0,0,0,0,0,1,,0,3,3,3,1.414942145,10,103,2,,,,1,2,3,3,3
2020,1.414942145,10,103,,0,0,0,0,0,2,,0,4,3,3,1.414942145,10,103,2,,,,2,2,4,3,3
2020,1.458613968,99,103,,1,0,0,1,3,1,,0,3,3,3,1.458613968,99,103,1,0,0,1,1,2,3,3,3
2020,1.515628421,99,103,,0,0,0,0,0,1,,0,4,3,3,1.515628421,99,103,2,,,,1,2,4,3,3
2020,1.414942145,10,103,,0,0,0,0,0,1,,0,4,3,3,1.414942145,10,103,2,,,,1,3,4,3,3
2020,1.385904072,10,103,,1,0,1,1,4,1,,0,4,5,3,1.385904072,10,103,1,0,1,1,1,2,4,3,5
2020,1.385904072,10,103,,1,0,0,1,3,1,,0,4,3,3,1.385904072,10,103,1,0,0,1,1,2,4,3,3
2020,1.34440923,99,103,,0,0,0,0,0,2,,0,3,3,3,1.34440923,99,103,2,,,,2,3,3,3,3
2020,1.385904072,10,103,,1,0,1,1,4,1,,1,4,5,4,1.385904072,10,103,1,0,1,1,1,1,4,4,5
2020,34.47654789,11,111,,1,0,0,1,3,1,,1,4,3,3,34.47654789,11,111,1,0,0,1,1,1,4,3,3
2020,33.44429829,11,111,,0,0,0,0,0,2,,0,4,3,3,33.44429829,11,111,2,,,,2,2,4,3,3
2020,35.82417074,11,111,,0,0,0,0,0,2,,0,4,3,3,35.82417074,11,111,2,,,,2,3,4,3,3
2020,34.47654789,11,111,,1,0,0,1,3,1,,0,4,3,3,34.47654789,11,111,1,0,0,1,1,2,4,3,3
2020,33.44429829,11,111,,0,0,0,0,0,1,,0,5,2,3,33.44429829,11,111,2,,,,1,2,5,3,2
2020,35.82417074,11,111,,0,0,0,0,0,2,,0,4,4,3,35.82417074,11,111,2,,,,2,2,4,3,4
2020,35.82417074,11,111,,0,0,0,0,0,1,,0,3,3,3,35.82417074,11,111,2,,,,1,3,3,3,3
2020,33.44429829,11,111,,0,0,0,0,0,1,,0,4,3,4,33.44429829,11,111,2,,,,1,2,4,4,3
2020,34.47654789,11,111,,1,0,0,1,3,1,,0,5,3,4,34.47654789,11,111,1,0,0,1,1,2,5,4,3
2020,35.82417074,11,111,,0,0,0,0,0,1,,0,4,3,3,35.82417074,11,111,2,,,,1,3,4,3,3
2020,33.44429829,11,111,,0,0,0,0,0,1,,0,4,3,4,33.44429829,11,111,2,,,,1,2,4,4,3
2020,34.47654789,11,111,,0,0,0,0,0,1,,0,5,3,2,34.47654789,11,111,2,,,,1,2,5,2,3
2020,7.273390725,99,112,,1,0,1,1,4,1,,0,4,5,2,7.273390725,99,112,1,0,1,1,1,2,4,2,5
2020,6.790204601,99,112,,0,0,0,0,0,1,,0,3,3,3,6.790204601,99,112,2,,,,1,3,3,3,3
2020,6.790204601,99,112,,0,0,0,0,0,1,,0,4,3,4,6.790204601,99,112,2,,,,1,2,4,4,3
2020,7.273390725,99,112,,0,0,0,0,0,1,,0,4,4,3,7.273390725,99,112,2,,,,1,2,4,3,4
2020,1.922848332,99,113,,1,0,0,1,3,2,,0,4,3,4,1.922848332,99,113,1,0,0,1,2,2,4,4,3
2020,29.1298838,12,121,,0,0,0,0,0,2,,0,5,3,4,29.1298838,12,121,2,,,,2,2,5,4,3
2020,31.20274558,12,121,,0,0,0,0,0,1,,0,4,3,3,31.20274558,12,121,2,,,,1,3,4,3,3
2020,30.02897011,12,121,,0,0,0,0,0,1,,0,2,2,2,30.02897011,12,121,2,,,,1,3,2,2,2
2020,30.02897011,12,121,,0,0,0,0,0,1,,0,3,3,3,30.02897011,12,121,2,,,,1,3,3,3,3
2020,29.1298838,12,121,,1,0,0,1,3,2,,0,4,3,3,29.1298838,12,121,1,0,0,1,2,2,4,3,3
2020,30.02897011,12,121,,0,0,0,0,0,1,,0,3,3,2,30.02897011,12,121,2,,,,1,3,3,2,3
2020,29.1298838,12,121,,0,0,0,0,0,1,,0,4,3,3,29.1298838,12,121,2,,,,1,2,4,3,3
2020,31.20274558,12,121,,0,0,0,0,0,2,,0,3,3,3,31.20274558,12,121,2,,,,2,3,3,3,3
2020,31.20274558,12,121,,0,0,0,0,0,2,,0,4,3,3,31.20274558,12,121,2,,,,2,3,4,3,3
2020,30.02897011,12,121,,0,0,0,0,0,1,,0,4,3,3,30.02897011,12,121,2,,,,1,2,4,3,3
2020,29.1298838,12,121,,0,0,0,0,0,2,,0,4,3,4,29.1298838,12,121,2,,,,2,2,4,4,3
2020,31.20274558,12,121,,0,0,0,0,0,2,,0,3,3,3,31.20274558,12,121,2,,,,2,3,3,3,3
