year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share_std4,it_invest_share_pct,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,firm_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,0,5,4,4,3.26409945244581,1,11,1,1,0,1,0,1,2,5,4,4
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,0,4,3,4,3.26409945244581,1,11,1,1,0,1,0,1,2,4,4,3
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,0,4,3,4,3.26409945244581,1,11,1,1,0,1,0,1,2,4,4,3
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,0,5,3,4,3.26409945244581,1,11,1,1,0,1,0,1,2,5,4,3
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,1,5,3,4,3.26409945244581,1,11,1,1,0,1,0,1,1,5,4,3
2024,3.26409945244581,1,11,1,0,0,0,0,0,1,1.0,0,3,3,4,3.26409945244581,1,11,1,2,,,,1,2,3,4,3
2024,3.26409945244581,1,11,1,1,0,0,1,3,1,1.0,0,5,4,4,3.26409945244581,1,11,1,1,0,0,1,1,2,5,4,4
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,0,5,3,4,3.26409945244581,1,11,1,1,0,1,0,1,2,5,4,3
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,0,3,3,3,3.26409945244581,1,11,1,1,0,1,0,1,2,3,3,3
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,0,4,4,3,3.26409945244581,1,11,1,1,0,1,0,1,2,4,3,4
2024,3.26409945244581,1,11,1,0,0,0,0,0,1,1.0,1,3,2,3,3.26409945244581,1,11,1,2,,,,1,1,3,3,2
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,1,5,3,3,3.26409945244581,1,11,1,1,0,1,0,1,1,5,3,3
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,0,4,4,4,3.26409945244581,1,11,1,1,0,1,0,1,2,4,4,4
2024,3.26409945244581,1,11,1,0,0,0,0,0,2,3.0,0,3,2,3,3.26409945244581,1,11,1,2,,,,3,2,3,3,2
2024,3.26409945244581,1,11,1,1,0,0,1,3,1,1.0,0,4,4,4,3.26409945244581,1,11,1,1,0,0,1,1,2,4,4,4
2024,3.26409945244581,1,11,1,1,0,1,0,2,3,8.0,0,3,3,3,3.26409945244581,1,11,1,1,0,1,0,8,2,3,3,3
2024,3.26409945244581,1,11,1,1,0,1,0,2,1,1.0,0,5,3,5,3.26409945244581,1,11,1,1,0,1,0,1,2,5,5,3
2024,3.26409945244581,1,11,1,0,0,0,0,0,1,1.0,0,4,1,3,3.26409945244581,1,11,1,2,,,,1,2,4,3,1
2024,3.26633611621868,1,11,1,1,0,1,1,4,1,1.0,1,4,3,4,3.26633611621868,1,11,1,1,0,1,1,1,1,4,4,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,3,6.0,0,3,3,3,3.26633611621868,1,11,1,2,,,,6,2,3,3,3
2024,3.26633611621868,1,11,1,1,1,1,0,4,1,1.0,0,3,3,3,3.26633611621868,1,11,1,1,1,1,0,1,2,3,3,3
2024,3.26633611621868,1,11,1,1,0,0,1,3,1,1.0,0,4,3,5,3.26633611621868,1,11,1,1,0,0,1,1,2,4,5,3
2024,3.26633611621868,1,11,1,1,0,1,0,2,1,1.0,0,4,3,4,3.26633611621868,1,11,1,1,0,1,0,1,2,4,4,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,1,4,4,4,3.26633611621868,1,11,1,2,,,,1,1,4,4,4
2024,3.26633611621868,1,11,1,1,0,1,1,4,1,1.0,0,4,3,3,3.26633611621868,1,11,1,1,0,1,1,1,2,4,3,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,4,4,4,3.26633611621868,1,11,1,2,,,,1,2,4,4,4
2024,3.26633611621868,1,11,1,1,0,1,0,2,1,1.0,0,5,4,4,3.26633611621868,1,11,1,1,0,1,0,1,2,5,4,4
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,3,3,3,3.26633611621868,1,11,1,2,,,,1,2,3,3,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,4,4,4,3.26633611621868,1,11,1,2,,,,1,2,4,4,4
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,3,3,3,3.26633611621868,1,11,1,2,,,,1,2,3,3,3
2024,3.26633611621868,1,11,1,1,0,0,1,3,3,5.0,1,4,4,4,3.26633611621868,1,11,1,1,0,0,1,5,1,4,4,4
2024,3.26633611621868,1,11,1,1,0,1,0,2,1,1.0,0,4,4,4,3.26633611621868,1,11,1,1,0,1,0,1,2,4,4,4
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,5,3,3,3.26633611621868,1,11,1,2,,,,1,2,5,3,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,4,3,4,3.26633611621868,1,11,1,2,,,,1,2,4,4,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,1,3,3,4,3.26633611621868,1,11,1,2,,,,1,1,3,4,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,3,6.0,0,3,4,4,3.26633611621868,1,11,1,2,,,,6,2,3,4,4
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,3,3,3,3.26633611621868,1,11,1,2,,,,1,2,3,3,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,1,4,3,4,3.26633611621868,1,11,1,2,,,,1,1,4,4,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,3,3,3,3.26633611621868,1,11,1,2,,,,1,2,3,3,3
2024,3.26633611621868,1,11,1,1,0,1,0,2,1,1.0,1,5,3,4,3.26633611621868,1,11,1,1,0,1,0,1,1,5,4,3
2024,3.26633611621868,1,11,1,1,0,0,1,3,1,1.0,0,4,4,4,3.26633611621868,1,11,1,1,0,0,1,1,2,4,4,4
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,4,4,4,3.26633611621868,1,11,1,2,,,,1,2,4,4,4
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,4,3,4,3.26633611621868,1,11,1,2,,,,1,2,4,4,3
2024,3.26633611621868,1,11,1,1,1,1,1,4,1,1.0,0,4,3,4,3.26633611621868,1,11,1,1,1,1,1,1,2,4,4,3
2024,3.26633611621868,1,11,1,0,0,0,0,0,1,1.0,0,4,4,4,3.26633611621868,1,11,1,2,,,,1,2,4,4,4
2024,3.24278280498361,1,11,1,0,0,0,0,0,1,1.0,0,4,2,3,3.24278280498361,1,11,1,2,,,,1,2,4,3,2
2024,3.24278280498361,1,11,1,0,0,0,0,0,1,1.0,0,4,2,3,3.24278280498361,1,11,1,2,,,,1,2,4,3,2
2024,1.4907537727554,1,12,2,0,0,0,0,0,1,1.0,0,3,3,3,1.4907537727554,1,12,2,2,,,,1,2,3,3,3
2024,1.47914888285908,1,12,2,0,0,0,0,0,1,1.0,0,4,3,3,1.47914888285908,1,12,2,2,,,,1,2,4,3,3
2024,1.51373534524181,1,12,2,1,0,1,1,4,1,1.0,0,3,3,4,1.51373534524181,1,12,2,1,0,1,1,1,2,3,4,3
2024,1.51373534524181,1,12,2,1,0,1,0,2,1,1.0,0,3,4,3,1.51373534524181,1,12,2,1,0,1,0,1,2,3,3,4
2024,1.50847921251828,1,12,2,1,1,0,0,1,1,1.0,0,5,4,4,1.50847921251828,1,12,2,1,1,0,0,1,2,5,4,4
2024,1.50847921251828,1,12,2,0,0,0,0,0,1,1.0,1,4,3,3,1.50847921251828,1,12,2,2,,,,1,1,4,3,3
2024,1.50847921251828,1,12,2,0,0,0,0,0,1,1.0,0,4,3,4,1.50847921251828,1,12,2,2,,,,1,2,4,4,3
2024,1.50847921251828,1,12,2,0,0,0,0,0,1,1.0,0,5,3,3,1.50847921251828,1,12,2,2,,,,1,2,5,3,3
2024,1.50547197351904,1,12,2,0,0,0,0,0,1,1.0,0,4,3,3,1.50547197351904,1,12,2,2,,,,1,2,4,3,3
2024,1.50547197351904,1,12,2,1,0,1,0,2,2,3.0,1,4,2,4,1.50547197351904,1,12,2,1,0,1,0,3,1,4,4,2
2024,1.50547197351904,1,12,2,1,1,0,0,1,1,1.0,1,5,4,4,1.50547197351904,1,12,2,1,1,0,0,1,1,5,4,4
2024,1.50547197351904,1,12,2,1,0,1,0,2,1,1.0,1,5,3,4,1.50547197351904,1,12,2,1,0,1,0,1,1,5,4,3
2024,1.50547197351904,1,12,2,1,0,1,0,2,1,1.0,0,4,4,4,1.50547197351904,1,12,2,1,0,1,0,1,2,4,4,4
2024,1.50547197351904,1,12,2,0,0,0,0,0,3,5.0,0,4,4,4,1.50547197351904,1,12,2,2,,,,5,2,4,4,4
2024,1.50547197351904,1,12,2,1,0,1,0,2,1,1.0,0,4,3,3,1.50547197351904,1,12,2,1,0,1,0,1,2,4,3,3
2024,1.50547197351904,1,12,2,1,0,1,0,2,1,1.0,0,4,4,4,1.50547197351904,1,12,2,1,0,1,0,1,2,4,4,4
2024,1.50547197351904,1,12,2,1,1,0,0,1,1,1.0,1,5,5,4,1.50547197351904,1,12,2,1,1,0,0,1,1,5,4,5
2024,1.50547197351904,1,12,2,1,0,1,0,2,1,1.0,0,4,4,4,1.50547197351904,1,12,2,1,0,1,0,1,2,4,4,4
2024,1.54777367280394,1,12,2,0,0,0,0,0,1,1.0,0,4,4,3,1.54777367280394,1,12,2,2,,,,1,2,4,3,4
2024,1.51746240629249,1,12,2,0,0,0,0,0,1,1.0,0,4,3,4,1.51746240629249,1,12,2,2,,,,1,2,4,4,3
2024,1.51746240629249,1,12,2,0,0,0,0,0,3,6.0,1,4,4,4,1.51746240629249,1,12,2,2,,,,6,1,4,4,4
2024,1.51746240629249,1,12,2,0,0,0,0,0,1,1.0,0,4,3,4,1.51746240629249,1,12,2,2,,,,1,2,4,4,3
2024,1.51746240629249,1,12,2,1,1,0,0,1,1,1.0,1,5,4,5,1.51746240629249,1,12,2,1,1,0,0,1,1,5,5,4
2024,1.51746240629249,1,12,2,1,1,0,0,1,1,1.0,0,4,3,4,1.51746240629249,1,12,2,1,1,0,0,1,2,4,4,3
2024,1.45905533178546,1,12,2,0,0,0,0,0,1,1.0,0,4,3,3,1.45905533178546,1,12,2,2,,,,1,2,4,3,3
2024,1.45905533178546,1,12,2,0,0,0,0,0,1,1.0,1,4,3,3,1.45905533178546,1,12,2,2,,,,1,1,4,3,3
2024,1.45905533178546,1,12,2,0,0,0,0,0,3,5.0,1,3,3,3,1.45905533178546,1,12,2,2,,,,5,1,3,3,3
2024,1.53067721892588,1,12,2,0,0,0,0,0,2,2.0,1,4,3,3,1.53067721892588,1,12,2,2,,,,2,1,4,3,3
2024,1.53067721892588,1,12,2,0,0,0,0,0,2,2.0,0,3,3,3,1.53067721892588,1,12,2,2,,,,2,2,3,3,3
2024,1.53067721892588,1,12,2,0,0,0,0,0,2,2.0,1,5,3,4,1.53067721892588,1,12,2,2,,,,2,1,5,4,3
2024,1.53067721892588,1,12,2,0,0,0,0,0,2,2.0,0,3,3,4,1.53067721892588,1,12,2,2,,,,2,2,3,4,3
2024,1.53067721892588,1,12,2,0,0,0,0,0,1,1.0,1,4,3,4,1.53067721892588,1,12,2,2,,,,1,1,4,4,3
2024,1.53067721892588,1,12,2,0,0,0,0,0,1,1.0,0,4,4,4,1.53067721892588,1,12,2,2,,,,1,2,4,4,4
2024,1.53241909425126,1,12,2,0,0,0,0,0,1,1.0,1,4,4,3,1.53241909425126,1,12,2,2,,,,1,1,4,3,4
2024,1.53241909425126,1,12,2,0,0,0,0,0,1,1.0,1,4,4,3,1.53241909425126,1,12,2,2,,,,1,1,4,3,4
2024,1.53241909425126,1,12,2,0,0,0,0,0,1,1.0,1,4,4,4,1.53241909425126,1,12,2,2,,,,1,1,4,4,4
2024,1.49599134906313,1,12,2,1,0,1,0,2,2,2.0,0,4,2,2,1.49599134906313,1,12,2,1,0,1,0,2,2,4,2,2
2024,1.49599134906313,1,12,2,0,0,0,0,0,1,1.0,1,4,3,3,1.49599134906313,1,12,2,2,,,,1,1,4,3,3
2024,1.48434568684244,1,12,2,1,0,1,1,4,1,1.0,1,4,3,3,1.48434568684244,1,12,2,1,0,1,1,1,1,4,3,3
2024,1.51801347376674,1,12,2,1,0,1,1,4,1,1.0,1,4,5,5,1.51801347376674,1,12,2,1,0,1,1,1,1,4,5,5
2024,1.51905366442054,1,12,2,0,0,0,0,0,1,1.0,0,4,3,4,1.51905366442054,1,12,2,2,,,,1,2,4,4,3
2024,1.34535600657376,1,13,3,1,1,0,0,1,1,1.0,0,5,4,4,1.34535600657376,1,13,3,1,1,0,0,1,2,5,4,4
2024,1.35336778002218,1,13,3,1,1,0,0,1,1,1.0,1,4,4,4,1.35336778002218,1,13,3,1,1,0,0,1,1,4,4,4
2024,1.30127670189373,1,13,3,1,1,0,0,1,1,1.0,0,5,4,4,1.30127670189373,1,13,3,1,1,0,0,1,2,5,4,4
2024,46.6696573412226,2,21,1,1,0,1,1,4,1,1.0,1,3,3,4,46.6696573412226,2,21,1,1,0,1,1,1,1,3,4,3
2024,46.6696573412226,2,21,1,0,0,0,0,0,1,1.0,0,4,4,3,46.6696573412226,2,21,1,2,,,,1,2,4,3,4
2024,46.6696573412226,2,21,1,1,0,0,1,3,3,6.0,0,4,3,4,46.6696573412226,2,21,1,1,0,0,1,6,2,4,4,3
2024,46.6696573412226,2,21,1,0,0,0,0,0,1,1.0,0,4,4,4,46.6696573412226,2,21,1,2,,,,1,2,4,4,4
2024,46.6696573412226,2,21,1,0,0,0,0,0,1,1.0,0,4,4,3,46.6696573412226,2,21,1,2,,,,1,2,4,3,4
2024,46.6696573412226,2,21,1,0,0,0,0,0,1,1.0,0,4,2,3,46.6696573412226,2,21,1,2,,,,1,2,4,3,2
2024,46.6696573412226,2,21,1,1,0,1,0,2,2,2.0,1,3,4,3,46.6696573412226,2,21,1,1,0,1,0,2,1,3,3,4
2024,46.6696573412226,2,21,1,1,0,1,0,2,2,2.0,1,3,4,3,46.6696573412226,2,21,1,1,0,1,0,2,1,3,3,4
2024,46.5766187282455,2,21,1,1,0,0,1,3,1,1.0,0,5,3,4,46.5766187282455,2,21,1,1,0,0,1,1,2,5,4,3
2024,46.5766187282455,2,21,1,1,0,1,0,2,2,2.0,0,3,3,4,46.5766187282455,2,21,1,1,0,1,0,2,2,3,4,3
2024,46.5766187282455,2,21,1,0,0,0,0,0,1,1.0,0,4,4,5,46.5766187282455,2,21,1,2,,,,1,2,4,5,4
2024,46.5766187282455,2,21,1,1,0,1,0,2,1,1.0,0,3,3,3,46.5766187282455,2,21,1,1,0,1,0,1,2,3,3,3
2024,46.8445055179462,2,21,1,0,0,0,0,0,1,1.0,0,3,3,5,46.8445055179462,2,21,1,2,,,,1,2,3,5,3
2024,46.8445055179462,2,21,1,1,0,1,0,2,1,1.0,0,3,3,3,46.8445055179462,2,21,1,1,0,1,0,1,2,3,3,3
2024,46.8445055179462,2,21,1,1,0,1,0,2,1,1.0,0,3,3,3,46.8445055179462,2,21,1,1,0,1,0,1,2,3,3,3
2024,46.9232870226332,2,21,1,0,0,0,0,0,1,1.0,0,3,2,3,46.9232870226332,2,21,1,2,,,,1,2,3,3,2
2024,46.9232870226332,2,21,1,0,0,0,0,0,1,1.0,1,5,3,4,46.9232870226332,2,21,1,2,,,,1,1,5,4,3
2024,46.9232870226332,2,21,1,0,0,0,0,0,3,5.0,0,4,3,3,46.9232870226332,2,21,1,2,,,,5,2,4,3,3
2024,46.9232870226332,2,21,1,0,0,0,0,0,1,1.0,0,1,1,1,46.9232870226332,2,21,1,2,,,,1,2,1,1,1
2024,46.9232870226332,2,21,1,0,0,0,0,0,1,1.0,0,4,3,3,46.9232870226332,2,21,1,2,,,,1,2,4,3,3
2024,47.8853578836773,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,47.8853578836773,2,21,1,2,,,,1,2,3,3,3
2024,46.4781711790756,2,21,1,1,1,0,0,1,1,1.0,0,3,3,3,46.4781711790756,2,21,1,1,1,0,0,1,2,3,3,3
2024,46.4781711790756,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,46.4781711790756,2,21,1,2,,,,1,2,3,3,3
2024,54.9957797239823,2,21,1,1,0,1,0,2,1,1.0,0,4,4,5,54.9957797239823,2,21,1,1,0,1,0,1,2,4,5,4
2024,46.9475813403024,2,21,1,0,0,0,0,0,2,3.0,1,4,3,4,46.9475813403024,2,21,1,2,,,,3,1,4,4,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,4,4,5,46.9475813403024,2,21,1,2,,,,1,2,4,5,4
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,4,4,3,46.9475813403024,2,21,1,2,,,,1,2,4,3,4
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,4,2,4,46.9475813403024,2,21,1,2,,,,1,1,4,4,2
2024,46.9475813403024,2,21,1,0,0,0,0,0,4,10.0,1,5,3,3,46.9475813403024,2,21,1,2,,,,10,1,5,3,3
2024,46.9475813403024,2,21,1,1,0,0,1,3,1,1.0,0,3,3,3,46.9475813403024,2,21,1,1,0,0,1,1,2,3,3,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,4,2,3,46.9475813403024,2,21,1,2,,,,1,1,4,3,2
2024,46.9475813403024,2,21,1,1,0,1,0,2,1,1.0,0,3,4,3,46.9475813403024,2,21,1,1,0,1,0,1,2,3,3,4
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,4,4,4,46.9475813403024,2,21,1,2,,,,1,2,4,4,4
2024,46.9475813403024,2,21,1,0,0,0,0,0,2,2.0,1,3,2,2,46.9475813403024,2,21,1,2,,,,2,1,3,2,2
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,3,3,2,46.9475813403024,2,21,1,2,,,,1,1,3,2,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,4,4,4,46.9475813403024,2,21,1,2,,,,1,1,4,4,4
2024,46.9475813403024,2,21,1,1,1,1,0,4,1,1.0,0,1,1,1,46.9475813403024,2,21,1,1,1,1,0,1,2,1,1,1
2024,46.9475813403024,2,21,1,1,0,1,1,4,1,1.0,1,3,3,3,46.9475813403024,2,21,1,1,0,1,1,1,1,3,3,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,3,2,2,46.9475813403024,2,21,1,2,,,,1,1,3,2,2
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,46.9475813403024,2,21,1,2,,,,1,2,3,3,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,4,2,2,46.9475813403024,2,21,1,2,,,,1,1,4,2,2
2024,46.9475813403024,2,21,1,0,0,0,0,0,4,90.0,1,3,3,3,46.9475813403024,2,21,1,2,,,,90,1,3,3,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,4,3,4,46.9475813403024,2,21,1,2,,,,1,2,4,4,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,4,4,3,46.9475813403024,2,21,1,2,,,,1,1,4,3,4
2024,46.9475813403024,2,21,1,1,0,0,1,3,1,1.0,0,3,5,4,46.9475813403024,2,21,1,1,0,0,1,1,2,3,4,5
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,4,3,3,46.9475813403024,2,21,1,2,,,,1,2,4,3,3
2024,46.9475813403024,2,21,1,1,1,0,0,1,1,1.0,0,4,3,4,46.9475813403024,2,21,1,1,1,0,0,1,2,4,4,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,2,3.0,1,4,4,4,46.9475813403024,2,21,1,2,,,,3,1,4,4,4
2024,46.9475813403024,2,21,1,1,0,1,0,2,1,1.0,0,3,2,2,46.9475813403024,2,21,1,1,0,1,0,1,2,3,2,2
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,46.9475813403024,2,21,1,2,,,,1,2,3,3,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,2,4.0,0,4,4,3,46.9475813403024,2,21,1,2,,,,4,2,4,3,4
2024,46.9475813403024,2,21,1,1,0,0,1,3,1,1.0,0,2,3,3,46.9475813403024,2,21,1,1,0,0,1,1,2,2,3,3
2024,46.9475813403024,2,21,1,1,0,1,0,2,1,1.0,1,4,4,4,46.9475813403024,2,21,1,1,0,1,0,1,1,4,4,4
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,5,5,3,46.9475813403024,2,21,1,2,,,,1,2,5,3,5
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,4,4,3,46.9475813403024,2,21,1,2,,,,1,1,4,3,4
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,5,2,2,46.9475813403024,2,21,1,2,,,,1,1,5,2,2
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,1,4,4,3,46.9475813403024,2,21,1,2,,,,1,1,4,3,4
2024,46.9475813403024,2,21,1,1,0,0,1,3,1,1.0,1,4,4,4,46.9475813403024,2,21,1,1,0,0,1,1,1,4,4,4
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,4,3,4,46.9475813403024,2,21,1,2,,,,1,2,4,4,3
2024,46.9475813403024,2,21,1,1,0,1,0,2,1,1.0,0,3,3,3,46.9475813403024,2,21,1,1,0,1,0,1,2,3,3,3
2024,46.9475813403024,2,21,1,0,0,0,0,0,1,1.0,0,4,4,3,46.9475813403024,2,21,1,2,,,,1,2,4,3,4
2024,46.9475813403024,2,21,1,1,0,1,0,2,1,1.0,1,2,4,4,46.9475813403024,2,21,1,1,0,1,0,1,1,2,4,4
2024,47.3564240822581,2,21,1,1,0,1,0,2,1,1.0,0,4,3,3,47.3564240822581,2,21,1,1,0,1,0,1,2,4,3,3
2024,47.3564240822581,2,21,1,1,0,0,1,3,1,1.0,0,4,3,3,47.3564240822581,2,21,1,1,0,0,1,1,2,4,3,3
2024,47.3564240822581,2,21,1,1,0,0,1,3,1,1.0,0,4,4,3,47.3564240822581,2,21,1,1,0,0,1,1,2,4,3,4
2024,47.3564240822581,2,21,1,1,0,0,1,3,1,1.0,0,4,3,3,47.3564240822581,2,21,1,1,0,0,1,1,2,4,3,3
2024,47.4103145992051,2,21,1,1,0,1,0,2,2,2.0,0,5,4,3,47.4103145992051,2,21,1,1,0,1,0,2,2,5,3,4
2024,47.4103145992051,2,21,1,1,0,0,1,3,1,1.0,0,4,3,3,47.4103145992051,2,21,1,1,0,0,1,1,2,4,3,3
2024,47.4103145992051,2,21,1,1,0,0,1,3,1,1.0,0,4,3,3,47.4103145992051,2,21,1,1,0,0,1,1,2,4,3,3
2024,47.4103145992051,2,21,1,1,0,0,1,3,1,1.0,0,4,3,4,47.4103145992051,2,21,1,1,0,0,1,1,2,4,4,3
2024,47.4103145992051,2,21,1,1,0,0,1,3,1,1.0,0,4,3,3,47.4103145992051,2,21,1,1,0,0,1,1,2,4,3,3
2024,46.2833051107513,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,46.2833051107513,2,21,1,2,,,,1,2,3,3,3
2024,46.2833051107513,2,21,1,0,0,0,0,0,1,1.0,1,3,3,3,46.2833051107513,2,21,1,2,,,,1,1,3,3,3
2024,45.9230090848989,2,21,1,0,0,0,0,0,1,1.0,1,3,3,3,45.9230090848989,2,21,1,2,,,,1,1,3,3,3
2024,45.9230090848989,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,45.9230090848989,2,21,1,2,,,,1,2,3,3,3
2024,46.964630385448,2,21,1,0,0,0,0,0,1,1.0,0,4,3,3,46.964630385448,2,21,1,2,,,,1,2,4,3,3
2024,46.964630385448,2,21,1,0,0,0,0,0,1,1.0,0,4,4,3,46.964630385448,2,21,1,2,,,,1,2,4,3,4
2024,46.964630385448,2,21,1,1,0,0,1,3,1,1.0,0,4,3,5,46.964630385448,2,21,1,1,0,0,1,1,2,4,5,3
2024,46.964630385448,2,21,1,1,0,1,0,2,1,1.0,0,4,4,4,46.964630385448,2,21,1,1,0,1,0,1,2,4,4,4
2024,46.964630385448,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,46.964630385448,2,21,1,2,,,,1,2,3,3,3
2024,46.964630385448,2,21,1,1,0,1,0,2,1,1.0,0,3,2,5,46.964630385448,2,21,1,1,0,1,0,1,2,3,5,2
2024,46.9968120297024,2,21,1,1,0,1,0,2,1,1.0,0,4,4,4,46.9968120297024,2,21,1,1,0,1,0,1,2,4,4,4
2024,46.9968120297024,2,21,1,0,0,0,0,0,1,1.0,0,3,4,3,46.9968120297024,2,21,1,2,,,,1,2,3,3,4
2024,46.9968120297024,2,21,1,1,0,0,1,3,1,1.0,0,4,2,4,46.9968120297024,2,21,1,1,0,0,1,1,2,4,4,2
2024,46.9968120297024,2,21,1,0,0,0,0,0,4,20.0,0,4,3,4,46.9968120297024,2,21,1,2,,,,20,2,4,4,3
2024,46.9968120297024,2,21,1,0,0,0,0,0,1,1.0,0,3,3,3,46.9968120297024,2,21,1,2,,,,1,2,3,3,3
2024,46.9968120297024,2,21,1,1,0,0,1,3,3,5.0,1,4,4,4,46.9968120297024,2,21,1,1,0,0,1,5,1,4,4,4
2024,46.9968120297024,2,21,1,0,0,0,0,0,1,1.0,0,4,3,3,46.9968120297024,2,21,1,2,,,,1,2,4,3,3
2024,46.9968120297024,2,21,1,1,0,1,0,2,1,1.0,0,3,4,4,46.9968120297024,2,21,1,1,0,1,0,1,2,3,4,4
2024,46.9968120297024,2,21,1,1,0,1,0,2,1,1.0,0,4,3,4,46.9968120297024,2,21,1,1,0,1,0,1,2,4,4,3
2024,46.9968120297024,2,21,1,1,0,1,0,2,1,1.0,0,3,4,3,46.9968120297024,2,21,1,1,0,1,0,1,2,3,3,4
2024,46.9968120297024,2,21,1,1,1,0,0,1,1,1.0,0,5,5,4,46.9968120297024,2,21,1,1,1,0,0,1,2,5,4,5
2024,46.9968120297024,2,21,1,1,0,1,0,2,1,1.0,0,4,3,3,46.9968120297024,2,21,1,1,0,1,0,1,2,4,3,3
2024,46.9968120297024,2,21,1,0,0,0,0,0,1,1.0,0,5,4,5,46.9968120297024,2,21,1,2,,,,1,2,5,5,4
2024,46.9968120297024,2,21,1,1,0,1,1,4,1,1.0,0,4,3,4,46.9968120297024,2,21,1,1,0,1,1,1,2,4,4,3
2024,46.6579214497356,2,21,1,0,0,0,0,0,1,1.0,0,4,2,3,46.6579214497356,2,21,1,2,,,,1,2,4,3,2
2024,46.8336253257732,2,21,1,0,0,0,0,0,1,1.0,0,4,2,3,46.8336253257732,2,21,1,2,,,,1,2,4,3,2
2024,46.8336253257732,2,21,1,0,0,0,0,0,1,1.0,0,4,2,3,46.8336253257732,2,21,1,2,,,,1,2,4,3,2
2024,46.8336253257732,2,21,1,0,0,0,0,0,1,1.0,1,3,3,3,46.8336253257732,2,21,1,2,,,,1,1,3,3,3
2024,46.8336253257732,2,21,1,0,0,0,0,0,1,1.0,0,4,4,4,46.8336253257732,2,21,1,2,,,,1,2,4,4,4
2024,46.8336253257732,2,21,1,0,0,0,0,0,1,1.0,1,4,4,4,46.8336253257732,2,21,1,2,,,,1,1,4,4,4
2024,46.8336253257732,2,21,1,0,0,0,0,0,1,1.0,1,4,4,4,46.8336253257732,2,21,1,2,,,,1,1,4,4,4
